STATION,NAME,DATE,AVG,TMAX,TMIN
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/9/71,,91,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/10/71,,89,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/11/71,,83,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/12/71,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/13/71,,97,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/14/71,,83,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/15/71,,81,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/16/71,,84,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/17/71,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/18/71,,92,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/19/71,,88,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/20/71,,87,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/21/71,,81,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/22/71,,94,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/23/71,,97,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/24/71,,85,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/25/71,,90,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/26/71,,73,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/27/71,,76,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/28/71,,83,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/29/71,,87,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/30/71,,87,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/31/71,,87,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/1/71,,90,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/2/71,,95,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/3/71,,91,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/4/71,,83,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/5/71,,87,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/6/71,,87,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/7/71,,93,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/8/71,,87,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/9/71,,78,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/10/71,,88,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/11/71,,83,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/12/71,,88,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/13/71,,84,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/14/71,,80,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/15/71,,73,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/16/71,,70,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/17/71,,68,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/18/71,,56,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/19/71,,57,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/20/71,,72,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/21/71,,74,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/22/71,,72,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/23/71,,64,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/24/71,,68,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/25/71,,59,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/26/71,,82,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/27/71,,88,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/28/71,,88,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/29/71,,87,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/30/71,,90,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/1/71,,89,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/2/71,,80,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/3/71,,69,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/4/71,,74,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/5/71,,80,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/6/71,,74,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/7/71,,70,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/8/71,,64,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/9/71,,61,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/10/71,,77,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/11/71,,70,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/12/71,,73,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/13/71,,63,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/14/71,,86,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/15/71,,82,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/16/71,,82,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/17/71,,83,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/18/71,,81,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/19/71,,74,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/20/71,,63,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/21/71,,66,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/22/71,,61,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/23/71,,60,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/24/71,,60,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/25/71,,73,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/26/71,,69,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/27/71,,68,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/28/71,,63,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/29/71,,52,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/30/71,,71,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/31/71,,52,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/1/71,,46,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/2/71,,54,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/3/71,,49,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/4/71,,52,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/5/71,,52,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/6/71,,35,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/7/71,,33,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/8/71,,37,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/9/71,,50,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/10/71,,59,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/11/71,,68,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/12/71,,60,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/13/71,,63,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/14/71,,67,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/15/71,,67,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/16/71,,67,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/17/71,,65,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/18/71,,51,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/19/71,,46,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/20/71,,51,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/21/71,,35,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/22/71,,35,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/23/71,,32,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/24/71,,37,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/25/71,,47,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/26/71,,44,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/27/71,,33,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/28/71,,34,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/29/71,,31,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/30/71,,30,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/1/71,,28,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/2/71,,30,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/3/71,,34,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/4/71,,33,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/5/71,,35,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/6/71,,39,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/7/71,,39,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/8/71,,39,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/9/71,,35,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/10/71,,37,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/11/71,,41,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/12/71,,32,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/13/71,,33,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/14/71,,33,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/15/71,,35,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/16/71,,27,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/17/71,,18,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/18/71,,49,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/19/71,,39,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/20/71,,28,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/21/71,,36,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/22/71,,40,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/23/71,,46,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/24/71,,40,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/25/71,,40,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/26/71,,37,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/27/71,,16,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/28/71,,32,6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/29/71,,34,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/30/71,,32,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/31/71,,39,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/1/72,,36,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/2/72,,35,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/3/72,,24,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/4/72,,7,-5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/5/72,,22,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/6/72,,38,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/7/72,,43,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/8/72,,45,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/9/72,,45,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/10/72,,40,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/11/72,,33,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/12/72,,45,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/13/72,,23,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/14/72,,2,-13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/15/72,,-2,-18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/16/72,,30,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/17/72,,45,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/18/72,,53,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/19/72,,25,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/20/72,,25,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/21/72,,32,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/22/72,,36,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/23/72,,25,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/24/72,,25,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/25/72,,-2,-10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/26/72,,-2,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/27/72,,0,-12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/28/72,,0,-16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/29/72,,25,-5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/30/72,,22,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/31/72,,29,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/1/72,,28,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/2/72,,26,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/3/72,,5,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/4/72,,6,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/5/72,,21,-5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/6/72,,13,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/7/72,,4,-12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/8/72,,6,-9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/9/72,,8,-18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/10/72,,16,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/11/72,,22,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/12/72,,34,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/13/72,,35,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/14/72,,39,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/15/72,,31,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/16/72,,39,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/17/72,,38,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/18/72,,26,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/19/72,,28,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/20/72,,46,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/21/72,,41,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/22/72,,26,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/23/72,,44,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/24/72,,28,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/25/72,,28,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/26/72,,38,9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/27/72,,49,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/28/72,,67,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/29/72,,73,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/1/72,,40,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/2/72,,21,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/3/72,,40,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/4/72,,30,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/5/72,,35,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/6/72,,66,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/7/72,,60,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/8/72,,32,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/9/72,,41,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/10/72,,49,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/11/72,,82,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/12/72,,48,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/13/72,,50,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/14/72,,57,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/15/72,,53,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/16/72,,52,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/17/72,,53,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/18/72,,52,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/19/72,,71,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/20/72,,74,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/21/72,,53,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/22/72,,44,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/23/72,,47,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/24/72,,39,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/25/72,,44,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/26/72,,44,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/27/72,,40,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/28/72,,39,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/29/72,,39,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/30/72,,36,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/31/72,,36,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/1/72,,38,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/2/72,,54,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/3/72,,40,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/4/72,,57,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/5/72,,72,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/6/72,,87,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/7/72,,44,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/8/72,,43,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/9/72,,61,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/10/72,,72,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/11/72,,69,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/12/72,,55,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/13/72,,70,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/14/72,,45,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/15/72,,55,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/16/72,,70,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/17/72,,78,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/18/72,,81,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/19/72,,54,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/20/72,,48,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/21/72,,52,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/22/72,,55,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/23/72,,60,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/24/72,,52,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/25/72,,59,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/26/72,,62,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/27/72,,58,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/28/72,,62,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/29/72,,65,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/30/72,,66,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/1/72,,61,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/2/72,,56,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/3/72,,68,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/4/72,,64,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/5/72,,76,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/6/72,,59,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/7/72,,50,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/8/72,,60,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/9/72,,64,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/10/72,,64,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/11/72,,68,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/12/72,,75,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/13/72,,68,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/14/72,,68,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/15/72,,74,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/16/72,,81,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/17/72,,82,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/18/72,,81,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/19/72,,83,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/20/72,,85,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/21/72,,85,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/22/72,,86,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/23/72,,84,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/24/72,,74,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/25/72,,83,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/26/72,,85,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/27/72,,83,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/28/72,,77,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/29/72,,74,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/30/72,,64,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/31/72,,68,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/1/72,,83,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/2/72,,88,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/3/72,,93,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/4/72,,80,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/5/72,,90,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/6/72,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/7/72,,85,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/8/72,,91,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/9/72,,94,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/10/72,,69,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/11/72,,77,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/12/72,,94,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/13/72,,89,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/14/72,,71,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/15/72,,81,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/16/72,,72,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/17/72,,67,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/18/72,,83,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/19/72,,78,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/20/72,,70,53
